subjid1,block,rep,respnr,line,rad,var,pred,new_block,correct,resp_time,new_rho_bias,rho,theta_resp,theta,rho_resp,rep_number,new_theta_resp,new_theta_bias,x,y,x_resp,y_resp
6.0,23.0,6.0,182.0,21.0,0.3,0.04,0.0,0.0,1.0,1.093609,0.3287,1.5826,-1.2962,4.9643,1.9113,9.0,4.986985307179586,0.022685307179586722,0.06278203314047115,-0.24392878462767265,0.08248444744006443,-0.2927961773992318
6.0,23.0,7.0,183.0,21.0,0.3,0.04,0.0,0.0,1.0,1.039047,-0.2774,1.9853,-2.2502,5.0549,1.7079,9.0,4.032985307179587,-1.0219146928204133,0.10611967516524388,-0.29761695248970926,-0.17079290687250784,-0.2114622679239821
6.0,23.0,8.0,184.0,21.0,0.3,0.04,0.0,0.0,0.0,1.1656,0.1887,2.0675,-0.7648,5.1038,2.2563,9.0,5.518385307179586,0.4145853071795864,0.12553139018596077,-0.30416713296626613,0.259099073986371,-0.24863912032350938
6.0,23.0,9.0,185.0,21.0,0.3,0.04,0.0,0.0,0.0,0.963452,-0.5703,2.4905,-0.7127,5.2411,1.9202,9.0,5.570485307179586,0.32938530717958603,0.1999399813260551,-0.3422534883853526,0.23122375693652342,-0.19983150840998323
6.0,24.0,1.0,186.0,4.0,0.0,0.01,0.0,1.0,0.0,0.976725,0.3637,0.1854,-0.6249,-0.1188,0.5491,3.0,-0.6249,-0.5061,0.029299346290871275,-0.0034972304913277377,0.07087678504024918,-0.05112572131421047
6.0,24.0,2.0,187.0,4.0,0.0,0.01,0.0,0.0,0.0,1.090009,1.8274,-0.0606,-2.7108,-0.0359,1.888,3.0,0.43079265358979324,0.4666926535897932,-0.009638575068241687,0.0003461735750510905,-0.27303077226093314,-0.12547968642332813
6.0,24.0,3.0,188.0,4.0,0.0,0.01,0.0,0.0,0.0,0.881078,0.0058,0.6147,0.49,-0.0412,0.6205,3.0,0.49,0.5312,0.09774952282680333,-0.0040295605776168196,0.0871353480760761,0.04647696181688581
6.0,25.0,1.0,189.0,17.0,0.3,0.04,0.0,1.0,0.0,0.940615,0.8203,1.3588,-2.2827,4.2365,2.1791,12.0,4.000485307179586,-0.23601469282041432,-0.09907482016991292,-0.19223021020196165,-0.2265657040825725,-0.2625800915062227
6.0,25.0,2.0,190.0,17.0,0.3,0.04,0.0,0.0,0.0,1.034164,0.7179,1.2606,-1.9054,4.2672,1.9785,12.0,4.377785307179586,0.11058530717958615,-0.08639729618304005,-0.18107510465612672,-0.10340761522805195,-0.2974245320012445
6.0,25.0,3.0,191.0,17.0,0.3,0.04,0.0,0.0,1.0,0.749285,-0.2872,2.2118,-1.8121,4.3361,1.9246,12.0,4.471085307179586,0.13498530717958612,-0.12935696031816812,-0.32738980585618843,-0.07319841734694665,-0.29743497588331264
6.0,25.0,4.0,192.0,17.0,0.3,0.04,0.0,0.0,1.0,1.001295,1.0436,0.8618,-2.2066,3.9815,1.9054,12.0,4.076585307179586,0.0950853071795863,-0.09155848373444311,-0.1021265664654202,-0.18007950377445087,-0.24399642796785226
6.0,25.0,5.0,193.0,17.0,0.3,0.04,0.0,0.0,0.0,0.886325,0.9943,2.5218,-2.3342,4.2564,3.5161,12.0,3.948985307179586,-0.307414692820414,-0.17673771168182362,-0.3603486796627783,-0.38690204313207305,-0.4043070913798233
6.0,25.0,6.0,194.0,17.0,0.3,0.04,0.0,0.0,1.0,1.087241,1.0724,1.231,-2.7446,4.3131,2.3035,12.0,3.538585307179586,-0.7745146928204143,-0.07616641278170516,-0.1805082272510759,-0.3381011322813082,-0.1417498422481463
6.0,25.0,7.0,195.0,17.0,0.3,0.04,0.0,0.0,1.0,1.099837,0.7901,1.6166,-2.4744,4.2338,2.4068,12.0,3.808785307179586,-0.4250146928204135,-0.11848897537136649,-0.2283822356963239,-0.3009127190792371,-0.2370274078513093
6.0,25.0,8.0,196.0,17.0,0.3,0.04,0.0,0.0,1.0,0.859903,0.0944,2.4252,-1.8256,4.5741,2.5196,12.0,4.457585307179587,-0.11651469282041305,-0.053207169056030665,-0.38229771114992134,-0.10107593826131633,-0.3880594078636177
6.0,25.0,9.0,197.0,17.0,0.3,0.04,0.0,0.0,0.0,0.889291,-0.4952,4.123,-2.5234,3.9523,3.6279,12.0,3.759785307179586,-0.192514692820414,-0.45210970007191337,-0.4755941409364523,-0.47053754697080197,-0.33463878898004745
6.0,25.0,10.0,198.0,17.0,0.3,0.04,0.0,0.0,1.0,0.874815,1.2071,1.8056,-2.6357,4.0085,3.0128,12.0,3.6474853071795863,-0.36101469282041343,-0.1859823111108794,-0.2190712026437679,-0.41944067094259263,-0.23236114906778757
6.0,25.0,11.0,199.0,17.0,0.3,0.04,0.0,0.0,0.0,1.219369,-0.1604,1.264,-2.5683,4.036,1.1036,12.0,3.7148853071795864,-0.32111469282041316,-0.12592977478773917,-0.15688149756126887,-0.1475614577225057,-0.09526918951509543
6.0,25.0,12.0,200.0,17.0,0.3,0.04,0.0,0.0,1.0,0.726619,0.6049,1.8147,-1.6645,4.5862,2.4196,12.0,4.618685307179586,0.03248530717958609,-0.03634906104815646,-0.28652200158878277,-0.03603168665347092,-0.3834019133071942
7.0,1.0,1.0,1.0,1.0,0.0,0.01,0.0,1.0,0.0,6.497436,0.3678,-0.0913,2.449,0.1945,0.4591,20.0,0.8782036732051033,0.6837036732051033,-0.014256858917285831,-0.0028084636603501216,-0.056232655401213714,0.04665646915202374
7.0,1.0,2.0,2.0,1.0,0.0,0.01,0.0,0.0,1.0,4.199229,0.6460999999999999,-0.056,-1.7976,0.04,0.7021,20.0,1.343992653589793,1.303992653589793,-0.008905547622330447,-0.0003564120115783665,-0.025126930516229204,-0.1088809677381729
7.0,1.0,3.0,3.0,1.0,0.0,0.01,0.0,0.0,1.0,2.807903,0.0882,-0.2734,-2.7804,-0.1535,0.3616,20.0,0.3611926535897929,0.5146926535897929,-0.043001335576134184,0.006653040813256882,-0.05383704462303742,-0.02033775608850066
7.0,1.0,4.0,4.0,1.0,0.0,0.01,0.0,0.0,0.0,2.994173,-0.0662,-0.1492,1.4801,-0.0252,0.083,20.0,1.4801,1.5053,-0.023738378104581195,0.0005983337888942823,0.0011964439395608978,0.013155566518683423
7.0,1.0,5.0,5.0,1.0,0.0,0.01,0.0,0.0,0.0,3.501133,0.16579999999999995,-0.6481,-2.7731,0.0485,0.8139,20.0,0.3684926535897932,0.31999265358979323,-0.10302702708008783,-0.005000732419343236,-0.12084061946793244,-0.04666019628017729
7.0,1.0,6.0,6.0,1.0,0.0,0.01,0.0,0.0,0.0,1.760927,0.0101,0.3161,0.4533,0.0147,0.3261,20.0,0.4533,0.4386,0.05030344198655867,0.0007395138651535022,0.04665883756222771,0.022728994569299592
7.0,1.0,7.0,7.0,1.0,0.0,0.01,0.0,0.0,0.0,2.579782,0.6439,-0.1047,-2.5564,0.2155,0.7486,20.0,0.5851926535897931,0.3696926535897931,-0.016278088572846017,-0.0035632591700630683,-0.09931860783125275,-0.06581004189432894
7.0,1.0,8.0,8.0,1.0,0.0,0.01,0.0,0.0,0.0,2.050575,0.087,0.2363,-0.307,-0.0209,0.3234,20.0,-0.307,-0.2861,0.03760009950798902,-0.0007859565209389203,0.04906416776597378,-0.015554461893565621
7.0,1.0,9.0,9.0,1.0,0.0,0.01,0.0,0.0,1.0,1.968267,0.0029,0.0684,2.8198,0.0093,0.0713,20.0,1.2490036732051033,1.2397036732051032,0.010885727337241574,0.00010124018300765242,-0.010765267387799326,0.0035889260353012776
7.0,1.0,10.0,10.0,1.0,0.0,0.01,0.0,0.0,1.0,1.483403,-0.0595,0.2488,0.1194,-0.0849,0.1893,20.0,0.1194,0.2043,0.03945512505380579,-0.003357811710003267,0.029913527718989558,0.0035887455900526456
7.0,1.0,11.0,11.0,1.0,0.0,0.01,0.0,0.0,0.0,2.156787,0.43400000000000005,-0.3508,-2.978,0.0343,0.7848,20.0,0.1635926535897929,0.12929265358979292,-0.0557987146239254,-0.0019146468247797056,-0.12323713769858852,-0.020342487302563304
7.0,1.0,12.0,12.0,1.0,0.0,0.01,0.0,0.0,0.0,1.471653,0.0274,0.3717,0.0565,0.0915,0.3991,20.0,0.0565,-0.034999999999999996,0.058910422743904386,0.005405397219833103,0.06341738090996893,0.003586899594006753
7.0,1.0,13.0,13.0,1.0,0.0,0.01,0.0,0.0,0.0,1.617579,0.6506,-0.3425,-3.0125,-0.007,0.9931,20.0,0.12909265358979294,0.13609265358979294,-0.05450923250551126,0.00038157085988298255,-0.15674160073435842,-0.020347343847236053
7.0,1.0,14.0,14.0,1.0,0.0,0.01,0.0,0.0,1.0,1.721416,0.511,-0.1434,-0.0345,0.1469,0.6544,20.0,-0.0345,-0.1814,-0.022577007594481172,-0.0033406268653947877,0.10408901804626125,-0.0035924965587178876
7.0,1.0,15.0,15.0,1.0,0.0,0.01,0.0,0.0,1.0,2.3006,0.42050000000000004,-0.1044,-0.6636,0.1288,0.5249,20.0,-0.6636,-0.7924,-0.016478143277628914,-0.0021341996527787124,0.06581147100278262,-0.05145729945340202
7.0,1.0,16.0,16.0,1.0,0.0,0.01,0.0,0.0,0.0,1.171871,0.1631,0.146,-2.8198,-0.1627,0.3091,20.0,0.32179265358979325,0.48449265358979327,0.022929747858152418,-0.0037639408592022965,-0.0466696234161118,-0.015558724228774542
7.0,1.0,17.0,17.0,1.0,0.0,0.01,0.0,0.0,1.0,1.742635,0.10150000000000003,-0.3601,3.0273,-0.1512,0.4616,20.0,1.4565036732051033,1.6077036732051033,-0.05665782818900127,0.00863254826374444,-0.0729866081244853,0.008378346513507043
7.0,1.0,18.0,18.0,1.0,0.0,0.01,0.0,0.0,0.0,2.087976,-0.0734,-0.1884,2.9442,-0.0429,0.115,20.0,1.3734036732051034,1.4163036732051033,-0.029957203355134854,0.0012859530143404722,-0.01794740052008998,0.0035894258578431696
7.0,1.0,19.0,19.0,1.0,0.0,0.01,0.0,0.0,1.0,2.261579,0.183,-0.0267,1.3171,0.0029,0.2097,20.0,1.3171,1.3142,-0.004249419111683626,-1.2323349970359633e-5,0.008376527937408366,0.032306508505446536
7.0,1.0,20.0,20.0,1.0,0.0,0.01,0.0,0.0,1.0,1.29342,-0.0284,0.3293,0.2268,-0.0034,0.3009,20.0,0.2268,0.2302,0.0524094198322554,-0.00017819271406612237,0.04666331144306048,0.010768513103114283
7.0,2.0,1.0,21.0,15.0,0.5,0.04,0.0,1.0,1.0,1.557385,0.4764,3.651,-2.9935,3.2266,4.1274,3.0,3.289685307179586,0.06308530717958627,-0.5789764660050689,-0.049336148729766535,-0.6497059305766119,-0.0969262910084328
7.0,2.0,2.0,22.0,15.0,0.5,0.04,0.0,0.0,0.0,2.273222,0.3164,2.5555,-2.8248,3.5081,2.8719,3.0,3.458385307179586,-0.049714692820414186,-0.3797079771582864,-0.14575109702050532,-0.43433267771188805,-0.1423888447424281
7.0,2.0,3.0,23.0,15.0,0.5,0.04,0.0,0.0,1.0,1.631834,0.8037,3.8321,-2.536,3.4687,4.6359,3.0,3.747185307179586,0.2784853071795861,-0.5775582784326676,-0.1959632300797476,-0.6066149499839133,-0.42000726183722314
7.0,3.0,1.0,24.0,2.0,0.9,0.04,0.0,1.0,0.0,3.492864,-0.5667,4.7123,0.4563,0.3493,4.1456,12.0,0.4563,0.10699999999999998,0.7046960768795283,0.2566752752585696,0.5922886569550193,0.2907242613720677
7.0,3.0,2.0,25.0,2.0,0.9,0.04,0.0,0.0,1.0,1.892496,-0.6542,5.7034,0.1781,0.2213,5.0492,12.0,0.1781,-0.04319999999999999,0.8855875629379663,0.1992437642492167,0.7908937711877344,0.14236664488761136
7.0,3.0,3.0,26.0,2.0,0.9,0.04,0.0,0.0,1.0,1.325093,0.064,5.9908,0.031,0.0158,6.0548,12.0,0.031,0.015199999999999998,0.9533464239953866,0.015064127056215897,0.9631883520395618,0.029868407372757626
7.0,3.0,4.0,27.0,2.0,0.9,0.04,0.0,0.0,1.0,1.68525,-0.1812,5.9477,0.0091,0.033,5.7665,12.0,0.0091,-0.0239,0.9460904749128957,0.031232323828851223,0.9177289794598668,0.008351564245369203
7.0,3.0,5.0,28.0,2.0,0.9,0.04,0.0,0.0,1.0,1.13901,-0.112,5.9698,0.0218,0.1154,5.8578,12.0,0.0218,-0.0936,0.9438037258408717,0.10940101861964198,0.9320763018076659,0.020322482833656685
7.0,3.0,6.0,29.0,2.0,0.9,0.04,0.0,0.0,0.0,1.052643,0.739,4.572,0.2797,0.2665,5.311,12.0,0.2797,0.01319999999999999,0.7019690748178066,0.19163312394475757,0.8124232011423332,0.23335194844470494
7.0,3.0,7.0,30.0,2.0,0.9,0.04,0.0,0.0,1.0,1.983816,0.607,5.2711,0.0473,0.1215,5.8781,12.0,0.0473,-0.07419999999999999,0.8327370489869359,0.10167837842946591,0.9344823416186561,0.04423400778096372
7.0,3.0,8.0,31.0,2.0,0.9,0.04,0.0,0.0,0.0,1.414889,0.2103,5.6985,0.0496,0.0564,5.9088,12.0,0.0496,-0.0068000000000000005,0.9055023485423915,0.051124552342261154,0.939258179530064,0.04662544733066833
7.0,3.0,9.0,32.0,2.0,0.9,0.04,0.0,0.0,0.0,1.533089,0.1551,5.7771,-0.0139,0.0891,5.9322,12.0,-0.0139,-0.103,0.915806750219424,0.08181500069907123,0.9440477463346715,-0.013123108856892591
7.0,3.0,10.0,33.0,2.0,0.9,0.04,0.0,0.0,1.0,1.148532,-0.0245,6.2628,0.1075,0.1275,6.2383,12.0,0.1075,-0.020000000000000004,0.9886647930660123,0.1267422913644824,0.9871249563648167,0.10652659863267908
7.0,3.0,11.0,34.0,2.0,0.9,0.04,0.0,0.0,1.0,1.703288,0.9045,5.274,-0.045,0.0279,6.1785,12.0,-0.045,-0.07289999999999999,0.8390564989311797,0.023415752320749567,0.9823433533434984,-0.044235313768972
7.0,3.0,12.0,35.0,2.0,0.9,0.04,0.0,0.0,1.0,1.200482,0.3077,5.631,0.2416,0.1558,5.9387,12.0,0.2416,0.08580000000000002,0.8853464327589663,0.13906399574090444,0.917722227709798,0.22613885839505773
7.0,4.0,1.0,36.0,4.0,0.0,0.01,0.0,1.0,1.0,1.767836,2.8571,-0.0444,-3.0716,-0.0121,2.9015,3.0,0.06999265358979301,0.08209265358979301,-0.007065962177961793,8.550231519205663e-5,-0.46065738578867915,-0.03229538812188366
7.0,4.0,2.0,37.0,4.0,0.0,0.01,0.0,0.0,1.0,1.026033,0.4058,-0.0196,0.7604,0.1309,0.4254,3.0,0.7604,0.6295,-0.003092749544983227,-0.0004071691651097385,0.04905600779900387,0.04666271692829653
7.0,4.0,3.0,38.0,4.0,0.0,0.01,0.0,0.0,0.0,2.332809,-0.0473,0.1303,1.4801,-0.0864,0.083,3.0,1.4801,1.5665,0.020660533467971146,-0.001789525220660155,0.0011964439395608978,0.013155566518683423
7.0,5.0,1.0,39.0,13.0,0.7,0.04,0.0,1.0,0.0,1.075848,0.4561,4.4761,2.8999,2.8831,4.9322,6.0,2.8999,0.016799999999999926,-0.6887251586251646,0.18210455879531753,-0.7621678498292901,0.18788311563651786
7.0,5.0,2.0,40.0,13.0,0.7,0.04,0.0,0.0,0.0,1.859492,0.8235,3.4853,-3.1189,3.0483,4.3089,6.0,3.1642853071795862,0.11598530717958644,-0.5522905405551221,0.051674654255589154,-0.6856061677183274,-0.015560894416142454
7.0,5.0,3.0,41.0,13.0,0.7,0.04,0.0,0.0,1.0,1.220466,0.3182,3.8602,2.9442,2.9443,4.1784,6.0,2.9442,-0.00010000000000021103,-0.6024516585340514,0.120425857144604,-0.6520992898534258,0.13041788699488607
7.0,5.0,4.0,42.0,13.0,0.7,0.04,0.0,0.0,0.0,1.05691,0.5917,3.4908,-3.1287,3.2166,4.0826,6.0,3.1544853071795864,-0.06211469282041371,-0.55401593848164,-0.04163337258223722,-0.6497119691973386,-0.008376975498878848
7.0,5.0,5.0,43.0,13.0,0.7,0.04,0.0,0.0,1.0,1.453249,0.2554,4.6906,2.9967,3.0341,4.946,6.0,2.9967,-0.03739999999999988,-0.7422233606924266,0.08009227644122552,-0.778931809124324,0.11365798630135193
7.0,5.0,6.0,44.0,13.0,0.7,0.04,0.0,0.0,1.0,1.632099,0.5388,4.1871,3.0699,3.0555,4.7258,6.0,3.0699,0.01440000000000019,-0.6639295358423235,0.05730109639944207,-0.7502023338034287,0.05387633286614898
7.0,6.0,1.0,45.0,23.0,0.0,0.01,0.0,1.0,1.0,1.852116,0.5313,0.0464,2.1335,-0.1194,0.5778,6.0,-1.008092653589793,-0.888692653589793,0.007332211759963632,-0.0008796502661301782,-0.04905821071861575,0.07778099503655694
7.0,6.0,2.0,46.0,23.0,0.0,0.01,0.0,0.0,1.0,1.218951,0.038,0.2147,-0.3971,0.2176,0.2527,6.0,-0.3971,-0.6147,0.03336476929173646,0.007376975676395597,0.037088912727130004,-0.015554311443048157
7.0,6.0,3.0,47.0,23.0,0.0,0.01,0.0,0.0,1.0,1.036653,0.0994,0.226,1.6866,0.1258,0.3254,6.0,-1.454992653589793,-1.580792653589793,0.0356847759356235,0.004512976883760553,-0.005983962970229591,0.05144214830769124
7.0,6.0,4.0,48.0,23.0,0.0,0.01,0.0,0.0,1.0,1.54632,0.0054,0.2955,2.9148,0.0972,0.3009,6.0,-0.22679265358979306,-0.32399265358979307,0.04680829323819571,0.004564148947316805,-0.046663390551715846,0.01076817029499623
7.0,6.0,5.0,49.0,23.0,0.0,0.01,0.0,0.0,0.0,1.204653,0.0329,0.0445,2.6345,0.0746,0.0774,6.0,-0.507092653589793,-0.581692653589793,0.007062696774842489,0.0005278567453053504,-0.010768422350645233,0.005982374412172565
7.0,6.0,6.0,50.0,23.0,0.0,0.01,0.0,0.0,1.0,1.248162,0.36839999999999995,-0.1552,2.8653,-0.0547,0.5236,6.0,-0.27629265358979316,-0.22159265358979316,-0.024663902802078145,0.001350462653954469,-0.08017296893879379,0.022732619169059026
7.0,7.0,1.0,51.0,18.0,0.7,0.01,0.0,1.0,1.0,1.368091,0.8037,4.4514,-1.5751,4.656,5.2551,9.0,4.708085307179586,0.05208530717958659,-0.0399282995408187,-0.7073362572352366,-0.0035994741742767272,-0.8363673959499861
7.0,7.0,2.0,52.0,18.0,0.7,0.01,0.0,0.0,1.0,1.103345,-0.2307,4.873,-1.7879,4.5183,4.6423,9.0,4.495285307179586,-0.02301469282041424,-0.14958474500685404,-0.7609999200802489,-0.15914883220026224,-0.7215009160624762
7.0,7.0,3.0,53.0,18.0,0.7,0.01,0.0,0.0,1.0,1.509425,0.344,4.4191,-1.7149,4.5927,4.7631,9.0,4.568285307179586,-0.02441469282041364,-0.08397900445242079,-0.6982899201062531,-0.10886311493836084,-0.7502135202371603
7.0,7.0,4.0,54.0,18.0,0.7,0.01,0.0,0.0,0.0,0.887063,0.215,4.3068,-1.8904,4.5225,4.5218,9.0,4.392785307179587,-0.12971469282041337,-0.12937831837414118,-0.6731277063820206,-0.22611235510466926,-0.6832229043920002
7.0,7.0,5.0,55.0,18.0,0.7,0.01,0.0,0.0,0.0,1.086823,0.2319,3.8324,-1.8117,4.5186,4.0643,9.0,4.471485307179586,-0.04711469282041403,-0.11746226434479588,-0.5985282050165139,-0.15432648750237501,-0.6281741015801864
7.0,7.0,6.0,56.0,18.0,0.7,0.01,0.0,0.0,0.0,1.750842,0.0346,4.9093,-1.8338,4.482,4.9439,9.0,4.449385307179586,-0.03261469282041407,-0.17842372156027375,-0.7606945342148177,-0.20456591338639085,-0.7597891869457987
7.0,7.0,7.0,57.0,18.0,0.7,0.01,0.0,0.0,0.0,0.895359,0.0541,4.4778,-1.8758,4.4218,4.5319,9.0,4.407385307179586,-0.014414692820413855,-0.2041900405663389,-0.6827857718076393,-0.21659627282893767,-0.6879844846392235
7.0,7.0,8.0,58.0,18.0,0.7,0.01,0.0,0.0,1.0,1.068909,0.2858,4.7421,-1.7588,4.5192,5.0279,9.0,4.524385307179586,0.005185307179586651,-0.14489999353612076,-0.7406884199928281,-0.1495587038208067,-0.7861147891947742
7.0,7.0,9.0,59.0,18.0,0.7,0.01,0.0,0.0,1.0,0.853683,0.4985,4.5541,-1.8219,4.5337,5.0526,9.0,4.461285307179586,-0.07241469282041368,-0.12882698644239074,-0.7132668208992654,-0.19980877255605065,-0.7789272563421674
7.0,8.0,1.0,60.0,7.0,0.9,0.06,0.0,1.0,0.0,1.016156,0.4893,5.3417,1.6108,1.5754,5.831,9.0,1.6108,0.0354000000000001,-0.003913835593439585,0.8501489504880407,-0.037114806832244294,0.9272900098511158
7.0,8.0,2.0,61.0,7.0,0.9,0.06,0.0,0.0,0.0,1.369621,0.0591,5.8679,1.968,1.9643,5.927,9.0,1.968,0.0037000000000000366,-0.35808418075427906,0.862528150987653,-0.36491172731291743,0.8698710996347554
7.0,8.0,3.0,62.0,7.0,0.9,0.06,0.0,0.0,1.0,0.830631,-0.1024,6.2616,1.5452,1.5641,6.1592,9.0,1.5452,-0.01890000000000014,0.006673272305275479,0.9965422483746471,0.025088497934294192,0.9799460212639106
7.0,8.0,4.0,63.0,7.0,0.9,0.06,0.0,0.0,1.0,1.315778,0.3241,4.814,1.7906,1.668,5.138,9.0,1.7906,0.12260000000000004,-0.07435749825502881,0.762555136853395,-0.17829799899897913,0.7980635437291311
7.0,8.0,5.0,64.0,7.0,0.9,0.06,0.0,0.0,1.0,1.228872,-0.0195,5.4623,1.8121,1.6914,5.4428,9.0,1.8121,0.12070000000000003,-0.10459306377655737,0.8630372357477791,-0.20700631088847615,0.841150933564218
7.0,8.0,6.0,65.0,7.0,0.9,0.06,0.0,0.0,0.0,1.169919,0.5229,4.5632,1.7989,1.7214,5.0861,9.0,1.7989,0.0774999999999999,-0.10896379426662316,0.7180351184471652,-0.1830478371221639,0.7885100193855937
7.0,8.0,7.0,66.0,7.0,0.9,0.06,0.0,0.0,0.0,0.827954,0.2947,5.6213,1.5008,1.5829,5.916,9.0,1.5008,-0.08210000000000006,-0.010828379813068445,0.894592149217135,0.06585198225974724,0.9392550034487855
7.0,8.0,8.0,67.0,7.0,0.9,0.06,0.0,0.0,1.0,0.782628,-0.0674,6.1702,1.8185,1.9,6.1028,9.0,1.8185,-0.0814999999999999,-0.31747611886949145,0.9292835585124338,-0.2381394912571558,0.9416450366430313
7.0,8.0,9.0,68.0,7.0,0.9,0.06,0.0,0.0,1.0,1.024591,0.2038,5.8194,1.4971,1.5877,6.0232,9.0,1.4971,-0.09059999999999979,-0.015655204571002536,0.9260539574472902,0.07058299248099788,0.9560200218161987
7.0,9.0,1.0,69.0,17.0,0.3,0.04,0.0,1.0,0.0,1.606072,0.1334,1.6654,-2.0251,4.5189,1.7988,12.0,4.258085307179586,-0.26081469282041425,-0.05096613338366133,-0.2601105088912,-0.12563364928858942,-0.2572488182946963
7.0,9.0,2.0,70.0,17.0,0.3,0.04,0.0,0.0,0.0,1.059654,-0.151,1.6714,-1.9614,4.6263,1.5204,12.0,4.321785307179586,-0.30451469282041366,-0.0228723881435128,-0.2650264330905492,-0.09213276978060721,-0.22375315438456403
7.0,9.0,3.0,71.0,17.0,0.3,0.04,0.0,0.0,1.0,1.33984,0.139,1.9803,-2.2406,4.3121,2.1193,12.0,4.042585307179586,-0.2695146928204144,-0.12281862891819016,-0.29025948933631707,-0.20940484543204432,-0.2644218688832199
7.0,9.0,4.0,72.0,17.0,0.3,0.04,0.0,0.0,0.0,0.875504,1.3573,2.396,-1.9852,4.2455,3.7533,12.0,4.297985307179586,0.05248530717958655,-0.17164296355423178,-0.34052204203331454,-0.24052199889309228,-0.5467939785346712
7.0,9.0,5.0,73.0,17.0,0.3,0.04,0.0,0.0,1.0,1.090455,0.1987,1.6138,-1.8611,4.3349,1.8125,12.0,4.422085307179586,0.08718530717958561,-0.09466955516196542,-0.23876063876924183,-0.08257210053894697,-0.2763979524844422
7.0,9.0,6.0,74.0,17.0,0.3,0.04,0.0,0.0,0.0,1.339324,0.752,2.0832,-2.2849,4.3674,2.8353,12.0,3.9982853071795863,-0.36911469282041365,-0.11212620353688896,-0.31201628641682877,-0.29554314636064866,-0.34100238313282477
7.0,9.0,7.0,75.0,17.0,0.3,0.04,0.0,0.0,0.0,1.046019,0.8879,2.296,-2.0334,4.2385,3.1839,12.0,4.249785307179586,0.011285307179585757,-0.1667593550352744,-0.32515059697806314,-0.22614480335674184,-0.4534724801071192
7.0,9.0,8.0,76.0,17.0,0.3,0.04,0.0,0.0,1.0,1.12109,0.7897,2.2567,-2.5529,3.67,3.0463,12.0,3.730285307179586,0.060285307179586134,-0.3101788517799936,-0.18107608471155445,-0.4032203491433319,-0.2692156565617803
7.0,9.0,9.0,77.0,17.0,0.3,0.04,0.0,0.0,1.0,0.93108,0.9414,1.6884,-2.4941,3.8004,2.6298,12.0,3.7890853071795862,-0.01131469282041353,-0.21248084981656987,-0.1645017483698018,-0.33383148448678496,-0.2524619125555079
7.0,9.0,10.0,78.0,17.0,0.3,0.04,0.0,0.0,1.0,0.89148,0.6924,2.1141,-1.611,4.3311,2.8064,12.0,4.6721853071795865,0.3410853071795863,-0.12520607239340553,-0.31230616459085386,-0.017952231374393737,-0.4462915108558733
7.0,9.0,11.0,79.0,17.0,0.3,0.04,0.0,0.0,0.0,1.203043,0.2848,2.1027,-2.558,4.1315,2.3875,12.0,3.7251853071795864,-0.40631469282041355,-0.18364778139124668,-0.2797633420754647,-0.3170909256375766,-0.20938001200537795
7.0,9.0,12.0,80.0,17.0,0.3,0.04,0.0,0.0,1.0,1.137239,0.9324,1.6475,-1.5387,4.5677,2.58,12.0,4.744485307179586,0.17678530717958552,-0.0378063398160883,-0.2594679068003666,0.013177123059110613,-0.4104082663971321
7.0,10.0,1.0,81.0,5.0,0.5,0.01,0.0,1.0,1.0,1.060465,0.3953,3.3238,1.0103,0.9934,3.7191,9.0,1.0103,0.016900000000000026,0.2887511483782811,0.4432413876782477,0.3146649649044147,0.5013453257454962
7.0,10.0,2.0,82.0,5.0,0.5,0.01,0.0,0.0,1.0,1.66635,0.2066,2.9982,1.2387,1.2127,3.2049,9.0,1.2387,0.026000000000000023,0.16724717258774854,0.446908896007887,0.16629769237936057,0.48220563444846326
7.0,10.0,3.0,83.0,5.0,0.5,0.01,0.0,0.0,0.0,0.972819,-0.2041,3.0218,0.9599,1.042,2.8177,9.0,0.9599,-0.08210000000000006,0.24262873314578587,0.4152459532882458,0.2572322796905765,0.36734146088242475
7.0,10.0,4.0,84.0,5.0,0.5,0.01,0.0,0.0,1.0,0.84858,0.0642,3.0206,1.1409,1.1225,3.0848,9.0,1.1409,0.018399999999999972,0.20836902291435003,0.43323964179643115,0.20462110923501137,0.44628810266587177
7.0,10.0,5.0,85.0,5.0,0.5,0.01,0.0,0.0,0.0,1.069476,0.2188,3.1096,1.2419,1.1876,3.3284,9.0,1.2419,0.054300000000000015,0.18503968951631514,0.45901465189805357,0.17110253043418247,0.501337398978207
7.0,10.0,6.0,86.0,5.0,0.5,0.01,0.0,0.0,0.0,0.795309,-0.2594,3.2429,1.0338,1.0954,2.9835,9.0,1.0338,-0.06159999999999988,0.23622503923106747,0.45889134350058536,0.24290728782943338,0.4080047911391759
7.0,10.0,7.0,87.0,5.0,0.5,0.01,0.0,0.0,0.0,1.266258,0.1842,3.5468,1.2911,1.1512,3.731,9.0,1.2911,0.1398999999999999,0.22996892071360972,0.515523136995906,0.16392863596349708,0.5707313427728552
7.0,10.0,8.0,88.0,5.0,0.5,0.01,0.0,0.0,1.0,1.109415,0.3577,3.1154,1.1062,1.0888,3.4731,9.0,1.1062,0.017400000000000082,0.22984210080665732,0.4393418900856367,0.24767118797940743,0.4941697502731114
